"","RTENAME","RouteID","evd400m","evd1km","evd4km","evd5km","evd8km","evd20km","lvd400m","lvd1km","lvd4km","lvd5km","lvd8km","lvd20km","pwt400m","pwt1km","pwt4km","pwt5km","pwt8km","pwt20km","pwm400m","pwm1km","pwm4km","pwm5km","pwm8km","pwm20km"
"229","POWDERHORN",17316,110.719934967758,112.055084793771,113.804959935856,114.345802576713,114.115455891343,110.445490355691,116.168776279028,117.197751592305,117.635211011749,117.978933331004,116.423510462487,113.198039452279,631.814311980559,666.9164774939,703.06919611827,724.601809766897,795.459226406638,828.092710190654,126.362862396112,133.38329549878,140.613839223654,144.920361953379,159.091845281328,165.618542038131
"230","MARSHALL PAS",17317,118.201158460928,117.086502222827,117.869267997233,118.275078303822,118.937330928384,118.799283919859,108.505414758924,108.338988357915,108.689462938932,108.830045771935,110.13114159863,110.329326060077,1480.05318435689,1407.16147855017,1436.62026800731,1437.09525046137,1429.67353796201,1484.14326941914,296.010636871378,281.432295710034,287.324053601462,287.419050092274,285.934707592401,296.828653883829
"231","GRIBBLES PRK",17318,115.128968666019,116.026886072275,117.634950523974,118.530670667042,118.255376770112,119.497364649243,111.0244833004,111.002244517669,112.04151508196,112.214692596874,112.1691827207,111.985436073373,634.734649968834,640.748037978923,650.99133095432,651.804279306658,660.615135629875,684.198463801213,126.946929993767,128.149607595785,130.198266190864,130.360855861332,132.123027125975,136.839692760243
"232","ELLICOTT",17319,125.961947672193,126.745275258903,125.104780398738,124.937387039728,124.436747566608,124.638488005531,121.843160512947,120.443430350917,119.347711425012,118.908173991182,118.028591517537,115.637102608102,370.436427136946,373.029999108959,409.466618397131,402.07099345736,418.573599085328,396.58638905205,74.0872854273893,74.6059998217917,81.8933236794262,80.4141986914719,83.7147198170655,79.3172778104099
"233","KARVAL",17320,112.501899092669,113.166495434983,114.133415141494,114.462572168513,115.070273319922,113.987221868826,109.534056233137,110.318460716428,111.251649578664,111.619554535252,112.928455044836,112.559236577896,447.209749120465,410.806823865883,443.037517144446,441.597329274969,447.606514130347,445.905081898781,89.441949824093,82.1613647731766,88.6075034288892,88.3194658549938,89.5213028260693,89.1810163797562
"234","SHERIDAN LAK",17321,123.997212790775,123.618042122591,122.479451123153,122.29573894669,122.200003830942,121.728142323835,133.209055160823,127.888820755695,128.556283569593,127.656794462853,124.937919378318,122.740121210369,638.262876055146,644.959851415611,652.183838194758,653.866934849662,659.152354195714,665.967211739669,127.652575211029,128.991970283122,130.436767638952,130.773386969932,131.830470839143,133.193442347934
"235","MCPHEE RES.",17322,117.459131354418,116.64449061259,115.885825547335,116.441137127229,116.383726071873,114.232099187284,121.072586994164,120.335014456148,119.525613456102,119.512149670077,118.892091264246,118.012320366183,1779.24534028164,1659.15193795464,1601.67400630037,1542.07497875768,1467.02531062688,1363.99016911031,355.849068056329,331.830387590929,320.334801260074,308.414995751536,293.405062125376,272.798033822063
"236","ANIMAS",17323,108.725101850003,108.05671010929,108.360932711248,108.653068397901,109.135571912668,110.377974591517,113.641072377893,114.613606771148,114.296630134605,114.046561766242,114.030602618954,113.5715527531,997.084167411489,963.12835578215,1001.15447731939,1015.23069044972,1045.06497289121,1030.83972523917,199.416833482298,192.62567115643,200.230895463879,203.046138089944,209.012994578241,206.167945047833
"237","SOUTH FORK",17324,118.771109744695,118.642443421443,118.56452069337,118.377736056799,118.36546270274,118.44737980156,114.209449799146,114.493849369865,114.154996033545,113.909795027744,114.170641326898,114.464669991621,1949.71444319935,1949.71444319935,1955.05663815844,2028.47060033406,1973.42863425236,2076.11990012339,389.942888639869,389.942888639869,391.011327631687,405.694120066812,394.685726850471,415.223980024678
"238","ANTONITO",17325,129.523729051637,130.035670078802,128.13484680904,127.904625042563,126.259227807856,127.432606896645,120.760620034397,119.423776227182,118.866092583491,118.862639014783,117.527675058916,117.785462643127,337.04305515767,350.287562437217,394.820352351202,388.778655876036,403.107956880932,401.061840780815,67.408611031534,70.0575124874435,78.9640704702404,77.7557311752073,80.6215913761865,80.212368156163
"239","ANGORA",17351,105.740089925281,105.713618657066,106.056828698932,106.15576155901,106.471260521127,106.994765842496,123.267780169066,122.810541267463,123.062060067432,122.885642597751,122.831678041403,122.753802161362,1106.43562366228,1009.21808154347,970.596036525646,954.670283958348,941.869123749565,959.799999178528,221.287124732457,201.843616308693,194.119207305129,190.93405679167,188.373824749913,191.959999835706
"240","YELLOWJACKET PASS",17352,118.894100076898,119.390198944158,117.754697414188,117.520585035612,117.292418854903,117.103730555474,124.492583239653,125.46412064088,123.416728659134,123.082829469474,123.01416787507,121.817428409361,1514.94539044225,1489.93631632315,1525.27558972591,1530.01662975662,1556.36649350819,1675.17847727226,302.989078088449,297.98726326463,305.055117945183,306.003325951324,311.273298701638,335.035695454451
"241","STILLWATER PASS",17353,118.705391626709,119.276137855346,120.632465506668,122.166766666583,124.367163952605,124.7987259845,110.899851040137,111.426311654393,111.805244900728,112.548089196994,113.521433576472,116.367725972314,1867.36915905736,1440.23357145749,1689.65613492325,1719.42466325332,1788.24623778195,1693.26227519984,373.473831811471,288.046714291498,337.93122698465,343.884932650664,357.649247556391,338.652455039967
"242","GOLD HILL",17354,134.693753364883,133.346055934414,135.152897915545,135.829607470029,139.578883125547,138.646045579496,121.365736739651,121.306359191899,121.709198068172,121.785245643424,122.728584832954,122.354354978497,1429.33758831203,1419.80274602403,1568.03724510998,1540.13033929351,1629.82829899041,1639.88074741668,285.867517662406,283.960549204807,313.607449021996,308.026067858702,325.965659798082,327.976149483336
"243","PICEANCE BASIN",17358,110.65952007288,110.406189764022,107.917213479753,107.974761399654,107.427066288489,107.535032977255,124.221179650637,123.366142557894,122.286948130781,122.072059989455,121.799011268441,121.309676370708,1010.27092533096,1040.16849507182,1041.29830308105,1052.01780317823,1086.06892510304,1092.36899738876,202.054185066192,208.033699014363,208.25966061621,210.403560635646,217.213785020607,218.473799477753
"244","RIFLE FALLS",17359,107.295203877026,108.045773599498,109.741406354245,110.293144995195,111.460693077232,112.153805467208,119.194724390272,119.720620942145,119.181038252351,119.083756719287,118.975705175472,119.341598525398,1466.42816514212,1526.49383802097,1535.4875657787,1578.93920901217,1588.93324423777,1665.65380128184,293.285633028424,305.298767604194,307.097513155741,315.787841802434,317.786648847554,333.130760256369
"245","RADIUM",17360,120.030229984807,120.802114344057,120.873674420705,121.488369762174,122.946566351265,122.800992836755,123.648234384757,123.463268782359,122.463584103537,122.504662679957,122.495479210302,122.139357669921,1134.62190367345,1234.35984557655,1421.85433186603,1555.5409061451,1555.28934894046,1524.7325812646,226.924380734689,246.871969115309,284.370866373205,311.108181229019,311.057869788093,304.94651625292
"246","ROLLINS PASS",17361,153.994687163285,154.677954314629,148.260045003648,146.607509439852,143.462190034027,140.247292639553,110.993083341433,111.474422116412,114.802937795679,114.673812039228,114.188218404716,115.126425135992,2584.45656807956,2508.19733277113,2062.20526553015,2112.12984482814,1967.98917202853,1866.3689537803,516.891313615913,501.639466554226,412.441053106031,422.425968965628,393.597834405707,373.273790756061
"247","ELBERT",17362,127.013795626045,129.228528579752,130.042676864784,130.087662227477,130.576059807389,130.579899750912,132.984828499552,130.52008420048,132.548101213864,132.724732808835,132.958104285781,132.695840769519,832.800026626816,855.30188299797,830.312921510864,833.047758839781,821.487100978203,815.098805933457,166.560005325363,171.060376599594,166.062584302173,166.609551767956,164.297420195641,163.019761186691
"248","NUCLA",17365,111.606820844083,109.985098243387,110.319433658775,110.468526309773,110.584477371599,111.229142790434,115.916827351105,115.155306993711,115.801040553224,115.938690855303,115.822643075022,116.762354262814,747.350003363242,1497.61493196784,1664.31519971921,1684.08645589272,1702.85302941612,1564.99983174725,149.470000672648,299.522986393569,332.863039943843,336.817291178544,340.570605883224,312.99996634945
"249","OWL CREEK PASS",17366,109.400234524716,109.586604186683,109.361842120444,109.739581977018,111.18811833665,111.179381714826,112.750223271535,113.593242624204,113.773874265308,114.2519616641,114.729029587441,114.086614871767,1527.44294286069,1576.05406054092,1551.47113006554,1570.50486591637,1601.17144193826,1572.14091700306,305.488588572138,315.210812108183,310.294226013108,314.100973183273,320.234288387652,314.428183400612
"250","COCHETOPA PASS",17367,111.522770232961,112.688287469081,113.990749430837,114.593569469448,115.203096258727,114.22453597054,107.039609020418,107.875086525587,109.395305282622,109.237166277019,109.589443738473,109.062259038495,969.218485871461,944.512157621799,946.084995743248,979.449038922335,992.713487978365,959.956622310685,193.843697174292,188.90243152436,189.21699914865,195.889807784467,198.542697595673,191.991324462137
"251","WESTCLIFFE",17368,127.990633487513,126.23363940177,133.264832199981,133.306558699039,132.849634662517,131.83050733764,107.0534427823,108.28427611307,108.410066424058,108.608979906859,109.048626176284,109.79425798242,692.316156040218,687.275481106564,691.932256777561,697.2533454627,713.131355822396,761.04781040866,138.463231208044,137.455096221313,138.386451355512,139.45066909254,142.626271164479,152.209562081732
"252","HAYCAMP MESA",17372,113.388375096108,113.432233921739,112.189685884945,112.01560138694,111.646291349445,111.789861930584,114.439397337462,114.811984634903,114.156221125759,114.029851327625,114.29481867222,114.157691968031,1308.2105877371,1841.05737379993,1782.07939512695,1716.66780167589,1739.59727430218,1757.29558677637,261.642117547421,368.211474759986,356.41587902539,343.333560335178,347.919454860436,351.459117355273
"253","LIZARD HEAD PASS",17373,108.196580942086,109.147322479741,112.483552932405,112.999403408469,116.027032015957,118.174665272934,112.798995839416,113.779361400839,115.384795739086,115.595541390283,115.827562020343,116.173707898824,2316.65591176027,1903.26100631943,2352.59343697014,2524.99424573004,2740.45802648647,2745.25711048418,463.331182352054,380.652201263886,470.518687394028,504.998849146008,548.091605297294,549.051422096836
"254","MOON PASS",17374,120.043500543932,119.598167460984,119.172720776525,118.738031045132,118.118836733817,119.748712766661,115.976953984461,116.432645172361,115.430531939774,114.899968680255,114.13126374354,114.341669680098,486.29562044938,952.957301030654,931.490729659767,983.979350465046,983.182899305404,1050.30476619598,97.259124089876,190.591460206131,186.298145931953,196.795870093009,196.636579861081,210.060953239196
"255","WESTON PASS 2",17410,121.731715363706,123.374562224408,123.606777557776,123.096540984319,121.776253791406,122.465312152888,113.058170547653,114.806743925957,116.822917070441,117.057191919705,117.229748515403,117.256510082533,1303.22193557093,1794.37365603534,1781.89508919571,1693.10669579147,1724.48382595011,1518.70510157058,260.644387114185,358.874731207069,356.379017839141,338.621339158295,344.896765190022,303.741020314116
"256","PROSPECT VALLEY 2",17412,125.863224657822,126.564927031354,128.119681706354,128.143657828052,128.38126746088,127.732360784822,133.183049488728,128.633858458364,127.857341302105,127.619099000776,128.381818157811,128.37724988863,819.935236533806,805.395877229781,784.373675069672,787.854173866729,782.848149282815,779.870813403709,163.987047306761,161.079175445956,156.874735013934,157.570834773346,156.569629856563,155.974162680742
"257","CORTEZ 2",17422,108.908830826135,109.342474566881,109.932439224834,110.241934114518,112.025959167672,111.329471688837,114.373788731787,114.266548726113,115.23275682044,115.655785380648,116.284410327793,116.713212659098,1061.86033322773,999.879789867009,1065.48841989521,1052.69085333386,1128.40555733054,1142.154222917,212.372066645546,199.975957973402,213.097683979042,210.538170666772,225.681111466107,228.430844583401
"258","ANIMAS 2",17423,108.659989276326,108.853100148102,108.145566944806,108.334497907918,108.541923661904,109.57779486255,113.583015577805,114.458156277795,114.907036365565,114.598870345416,113.959182786547,113.549894626569,994.094806204357,966.938615140319,1010.94373131161,1036.91910181947,1058.08467593376,1065.6873926118,198.818961240871,193.387723028064,202.188746262322,207.383820363894,211.616935186752,213.137478522361
"259","MESITA",17425,127.216005424337,126.369940874701,126.024816023924,126.009384739809,125.904306385041,126.667671070292,120.218503280476,119.676108897179,118.61639805195,118.504128263206,118.053539314353,118.251971726754,351.84680675352,364.405601863092,411.564961574035,406.052499673859,430.422249459023,443.845381186397,70.3693613507041,72.8811203726184,82.3129923148069,81.2104999347718,86.0844498918046,88.7690762372794
